,CityID,Name,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed (mph),Date_Time
773,739236,Sungurlu,TR,40.17,34.38,50.0,60,71,5.86,1573884011
774,2290849,Bouna,CI,9.27,-3.0,75.99,72,77,3.29,1573884011
775,2240449,Luanda,AO,-8.83,13.24,77.0,88,75,4.7,1573883798
776,2360372,Gorom-Gorom,BF,14.45,-0.24,73.8,19,4,3.49,1573884011
777,1513996,Gazalkent,UZ,41.57,69.78,46.4,40,92,6.93,1573884011
778,364933,Umm Kaddadah,SD,13.6,26.69,78.58,30,6,21.12,1573884012
779,2024449,Elban,RU,50.1,136.51,7.39,57,100,8.81,1573884012
780,1795632,Shenjiamen,CN,29.96,122.3,67.39,77,0,17.18,1573884012
781,937136,Zeerust,ZA,-25.54,26.07,73.4,33,0,10.29,1573884012
782,5098745,Hackettstown,US,40.85,-74.83,41.0,51,1,9.17,1573884012
783,477940,Ust-Tsilma,RU,65.44,52.15,31.78,88,100,13.2,1573884073
784,3492985,Barahona,DO,18.21,-71.1,80.29,77,40,8.97,1573884003
785,1786657,Yinchuan,CN,38.48,106.21,48.31,19,94,2.13,1573884073
786,6156244,Stephenville,CA,48.55,-58.59,39.0,86,90,23.04,1573884074
787,86049,Jalu,LY,29.03,21.55,58.96,56,22,7.52,1573884074
788,1486371,Yarkovo,RU,54.81,82.6,-4.0,76,33,11.18,1573884074
789,2018888,Novopokrovka,RU,45.85,134.51,15.78,38,99,14.5,1573884074
790,3621607,Santa Cruz,CR,10.26,-85.58,75.2,94,94,2.24,1573884074
791,2179825,Waitati,NZ,-45.75,170.57,50.0,95,69,17.0,1573884074
792,3996069,Santa Isabel,MX,32.63,-115.58,66.2,39,1,4.7,1573884074
793,2034691,Songjianghe,CN,42.18,127.48,28.13,50,43,6.22,1573884075
794,2640351,Peterhead,GB,57.51,-1.8,37.99,93,40,10.29,1573884075
795,232834,Kagadi,UG,0.95,30.8,76.48,59,77,1.45,1573884075
796,4681976,Cleburne,US,32.35,-97.39,46.99,55,1,5.12,1573884075
797,3915350,San Miguel,BO,-10.85,-65.44,72.43,99,100,1.99,1573884075
798,5393049,Santa Clarita,US,34.39,-118.54,62.6,82,1,11.95,1573883926
799,1810309,Gaoyou,CN,32.79,119.43,82.99,32,28,6.4,1573884075
800,561347,Glazov,RU,58.14,52.65,31.91,81,100,7.9,1573884075
801,5525577,Lubbock,US,33.58,-101.86,46.99,64,1,6.93,1573883828
802,3491161,Bull Savanna,JM,17.89,-77.59,70.25,94,34,1.7,1573884076
803,2206900,Westport,NZ,-41.75,171.6,52.72,96,100,5.17,1573884076
804,582447,Almaznyy,RU,48.03,40.04,39.2,80,75,24.61,1573884076
805,2872028,Melsungen,DE,51.13,9.54,39.99,93,75,2.24,1573884076
806,3557689,Guantanamo,CU,20.14,-75.21,78.8,88,75,5.82,1573884076
807,2077895,Alice Springs,AU,-23.7,133.88,93.2,6,0,14.99,1573884076
808,4180386,Athens,US,33.96,-83.39,46.0,81,90,5.82,1573884076
809,803494,Orel-Izumrud,RU,43.46,39.92,51.01,52,40,13.42,1573884076
810,1068865,Arivonimamo,MG,-19.01,47.18,71.6,73,40,4.7,1573884076
811,330534,Mizan Teferi,ET,6.99,35.58,74.37,61,46,0.43,1573884076
812,1106643,Quatre Cocos,MU,-20.21,57.76,78.8,69,75,17.22,1573884076
813,1626542,Sorong,ID,-0.86,131.25,83.28,88,85,2.26,1573884076
814,3520994,Puerto Escondido,MX,15.86,-97.07,67.39,74,66,5.77,1573884076
815,2146219,Hervey Bay,AU,-25.3,152.85,84.2,54,0,21.92,1573884077
816,3456160,Olinda,BR,-22.82,-43.41,71.6,88,75,3.36,1573884077
817,750468,Boyabat,TR,41.47,34.77,50.0,87,75,5.82,1573884077
818,2440485,Niamey,NE,13.52,2.11,75.2,33,52,1.12,1573884077
819,3435038,Dolores,AR,-36.31,-57.68,63.39,69,52,11.59,1573884077
820,3372760,Praia da Vitoria,PT,38.73,-27.07,59.0,82,75,5.88,1573884077
821,528075,Rassvet,RU,49.11,45.47,35.28,66,0,13.13,1573884077
822,3661944,Tefe,BR,-3.35,-64.71,71.28,99,100,2.84,1573883841
823,3451138,Rio Grande,BR,-32.03,-52.1,55.99,98,0,5.53,1573883841
824,1277835,Bahadurgarh,IN,28.69,76.93,75.2,53,20,5.82,1573884077
825,1328421,Pathein,MM,16.78,94.73,89.42,55,70,1.45,1573884077
826,2636790,Stornoway,GB,58.21,-6.39,37.4,93,100,6.51,1573884077
827,4167178,Ormond Beach,US,29.29,-81.06,57.99,93,90,6.93,1573884078
828,1640902,Kawalu,ID,-7.38,108.21,86.45,39,15,8.25,1573884078
829,1731248,Alugan,PH,12.22,125.48,79.14,89,100,5.61,1573884078
830,6173361,Vanderhoof,CA,54.02,-124.02,33.44,90,61,4.32,1573884014
831,3466902,Carmo do Paranaiba,BR,-19.0,-46.32,64.99,100,100,1.88,1573883905
832,2122293,Ozernovskiy,RU,51.5,156.52,28.08,63,100,18.43,1573884078
833,3981391,Tomatlan,MX,19.93,-105.25,67.95,97,100,4.27,1573884078
834,865506,Pravokubanskiy,RU,43.92,41.88,48.92,29,0,1.9,1573884078
835,1797929,Qingdao,CN,36.09,120.35,66.2,59,14,11.18,1573884078
836,148088,Haftoni,AZ,38.76,48.76,50.0,66,90,9.17,1573884078
837,2122783,Katangli,RU,51.71,143.23,9.36,78,99,8.43,1573884078
838,5666639,Missoula,US,46.87,-114.0,36.0,93,90,8.05,1573883975
839,4297983,Lexington,US,38.05,-84.5,32.0,74,1,8.05,1573884014
840,4580543,Greenville,US,34.85,-82.4,48.0,100,90,3.36,1573884140
841,4354428,Essex,US,39.31,-76.48,43.0,65,1,4.7,1573884140
842,2324433,Abonnema,NG,4.71,6.79,73.4,100,75,2.59,1573884140
843,2023469,Markova,RU,52.21,104.21,1.4,77,90,20.13,1573884140
844,508068,Podosinovets,RU,60.28,47.06,29.34,96,100,2.82,1573884140
845,4194121,Fairburn,US,33.57,-84.58,46.99,81,75,9.17,1573884140
846,3347762,Lubango,AO,-14.92,13.49,66.31,58,33,0.78,1573884140
847,2151187,Roma,AU,-26.57,148.79,95.4,9,0,10.69,1573884140
848,1175712,Jiwani,PK,25.05,61.74,75.83,31,13,4.34,1573884140
849,752627,Akcaabat,TR,41.02,39.57,60.8,72,0,4.7,1573884141
850,3141667,Roald,NO,62.58,6.12,33.8,74,83,2.24,1573884141
851,3883615,Lautaro,CL,-38.53,-72.44,50.0,100,90,3.36,1573884141
852,3448455,Sao Miguel do Araguaia,BR,-13.28,-50.16,74.26,85,75,3.36,1573884025
853,1808534,Helong,CN,25.94,116.13,81.95,31,0,1.52,1573884141
854,3352263,Warmbad,NA,-28.45,18.73,72.81,35,0,8.7,1573884141
855,1604771,Yaring,TH,6.87,101.37,82.63,75,84,12.75,1573884141
856,1808316,Yiyang,CN,28.59,112.35,82.98,38,43,9.37,1573884141
857,5232741,Watertown,US,44.9,-97.12,39.2,69,1,16.11,1573884141
858,777682,Skjervoy,NO,70.03,20.97,36.68,64,22,7.94,1573884142
859,3981460,Coahuayana,MX,18.62,-100.35,69.03,92,91,2.57,1573884142
860,2068110,Kununurra,AU,-15.77,128.74,105.8,10,16,14.99,1573884142
861,608270,Shubarshi,KZ,48.59,57.19,31.82,39,0,6.08,1573884142
862,207596,Mweka,CD,-4.85,21.56,74.35,93,100,1.28,1573884142
863,3948613,Acari,PE,-15.44,-74.62,55.74,81,48,0.56,1573884142
864,2100765,Angoram,PG,-4.06,144.07,89.13,63,69,7.43,1573884143
865,3868626,Valparaiso,CL,-33.04,-71.63,59.0,93,0,3.36,1573884143
866,3378690,Fort Wellington,GY,6.4,-57.6,82.42,77,0,10.45,1573884143
867,123941,Minab,IR,27.15,57.07,73.4,40,75,4.7,1573884143
868,1505228,Izhmorskiy,RU,56.19,86.64,-2.18,71,82,12.19,1573884143
869,551145,Kem,RU,64.96,34.58,29.91,88,99,5.55,1573884143
870,2126638,Bogorodskoye,RU,52.37,140.44,3.02,94,100,3.98,1573884143
871,1299237,Pyapon,MM,16.29,95.68,88.5,58,0,1.5,1573884143
872,178073,Wundanyi,KE,-3.4,38.37,76.68,72,70,9.57,1573884144
873,1215839,Urgut,UZ,39.41,67.25,50.0,43,100,11.41,1573884144
874,1337618,Manadhoo,MV,5.77,73.38,82.4,77,100,17.31,1573884144
875,5431710,Montrose,US,38.48,-107.88,41.0,47,1,5.82,1573884144
876,3152548,Hjelset,NO,62.78,7.5,33.8,56,95,6.93,1573884144
877,1242110,Kalmunai,LK,7.42,81.82,83.14,72,29,7.81,1573884144
878,741240,Of,TR,40.94,40.27,60.8,72,0,4.7,1573884144
879,1071296,Antalaha,MG,-14.9,50.28,80.17,82,27,11.43,1573884144
880,2016110,Sretensk,RU,52.24,117.7,3.33,46,0,5.41,1573884145
881,1628884,Sampit,ID,-2.54,112.95,93.22,41,95,5.66,1573884145
882,2121197,Sinegorye,RU,62.09,150.53,-6.36,99,100,5.23,1573884145
883,4034438,Haapiti,PF,-17.57,-149.87,82.4,65,75,4.7,1573884145
884,3461606,Ibicarai,BR,-14.87,-39.59,80.6,78,20,5.82,1573884145
885,2541479,Nador,MA,35.17,-2.93,53.6,62,20,12.75,1573883923
886,4033356,Tiarei,PF,-17.53,-149.33,82.4,65,75,4.7,1573884145
887,1728675,Balabac,PH,7.99,117.06,86.5,64,72,2.35,1573884145
888,2206894,Hokitika,NZ,-42.72,170.96,57.81,86,100,20.58,1573884145
889,1816790,Beibei,CN,29.83,106.43,62.6,72,40,3.76,1573884146
890,694137,Shevchenkove,UA,49.7,37.18,33.8,100,75,11.18,1573884146
891,3868326,Victoria,CL,-38.23,-72.33,50.9,97,77,1.36,1573884146
892,665754,Suraia,RO,45.68,27.38,46.4,100,90,3.36,1573884146
893,1271476,Guwahati,IN,26.18,91.75,84.2,70,20,5.82,1573884207
894,1784131,Huilong,CN,31.15,106.5,61.11,61,100,3.18,1573884207
895,3899539,Antofagasta,CL,-23.65,-70.4,62.6,77,90,3.36,1573884207
896,3924674,Xapuri,BR,-10.65,-68.5,70.92,99,100,2.04,1573884207
897,1267754,Karimpur,IN,23.97,88.62,84.2,48,0,3.76,1573884207
898,1655140,Pakxan,LA,18.39,103.66,83.97,55,26,4.43,1573884207
899,3840300,Presidencia Roque Saenz Pena,AR,-26.79,-60.44,66.07,47,0,8.14,1573884207
900,2452655,Niono,ML,14.25,-5.99,77.27,21,49,7.36,1573884208
901,294068,Netivot,IL,31.42,34.59,64.0,82,25,1.99,1573884208
902,6068416,Mayo,CA,63.59,-135.9,3.2,77,90,11.41,1573884208
903,330120,NEDJO,ET,9.5,35.5,67.5,65,0,3.65,1573884208
904,3846864,Lincoln,AR,-34.87,-61.53,64.09,77,3,9.24,1573884208
905,1643837,Gorontalo,ID,0.54,123.06,85.1,58,11,8.21,1573884208
906,3848950,La Rioja,AR,-29.41,-66.86,69.51,52,0,2.17,1573884208
907,2407262,Lungi,SL,9.22,-12.68,73.69,96,77,0.78,1573884208
908,3354247,Ondangwa,NA,-17.91,15.98,73.4,20,73,13.87,1573884208
909,2014927,Tulun,RU,54.56,100.58,-2.61,66,96,9.98,1573884208
910,471308,Voyvozh,RU,62.89,54.96,30.18,84,94,11.56,1573884208
911,2460755,Bafoulabe,ML,13.81,-10.83,76.24,24,85,2.39,1573884208
912,2562250,Zurrieq,MT,35.83,14.47,69.8,73,100,18.34,1573884208
913,905846,Mpika,ZM,-11.84,31.4,72.36,69,89,2.75,1573884208
914,1803841,Lianzhou,CN,24.79,112.38,80.83,41,0,6.31,1573884208
915,2458334,Douentza,ML,15.01,-2.95,69.84,23,9,0.11,1573884209
916,1277814,Lalpur,IN,28.94,79.46,80.67,42,19,5.1,1573884209
917,1526970,Abay,KZ,49.63,72.87,19.4,37,10,6.71,1573884209
918,1235846,Matara,LK,5.95,80.54,87.49,62,0,8.75,1573884209
919,2022083,Kirensk,RU,57.78,108.12,-7.94,83,88,1.86,1573884209
920,539284,Kumeny,RU,58.11,49.92,32.81,71,100,8.12,1573884209
921,3664659,Carauari,BR,-4.88,-66.9,73.24,99,100,2.39,1573884209
922,2058430,Whyalla,AU,-33.04,137.58,66.2,52,2,20.8,1573884209
923,1624725,Tarakan,ID,3.3,117.63,87.8,62,40,5.82,1573884209
924,245669,Adre,TD,13.47,22.2,73.89,35,12,17.72,1573884209
925,1862505,Hirara,JP,24.8,125.28,80.6,69,40,14.99,1573884209
926,2017215,Sangar,RU,63.92,127.47,-15.0,96,100,4.54,1573884209
927,315795,Elbistan,TR,38.2,37.19,48.07,62,28,3.76,1573884209
928,317241,Demirci,TR,39.05,28.66,55.99,63,0,7.0,1573884209
929,60019,Eyl,SO,7.98,49.82,80.1,78,5,22.1,1573884209
930,3389822,Salinopolis,BR,-0.61,-47.36,81.12,80,1,15.9,1573884210
931,359783,Asyut,EG,27.18,31.19,60.8,72,2,11.41,1573884210
932,3073660,Klatovy,CZ,49.4,13.29,43.0,100,95,4.7,1573884210
933,1490042,Tashtagol,RU,52.76,87.85,-2.97,76,100,3.51,1573884210
934,2633274,Akureyri,IS,65.68,-18.09,33.8,69,0,11.41,1573884211
935,2965761,Carndonagh,IE,55.25,-7.27,34.52,90,100,1.36,1573884211
936,217834,Bukama,CD,-9.2,25.85,77.72,77,100,2.91,1573884211
937,3860443,Comodoro Rivadavia,AR,-45.87,-67.48,57.2,35,96,26.4,1573884211
938,1275462,Jaypur,IN,23.05,87.44,83.98,48,0,4.0,1573884211
939,5228673,Huron,US,44.36,-98.21,41.0,69,1,16.11,1573884211
940,350550,Qena,EG,26.16,32.72,62.6,72,41,9.57,1573884211
941,298033,Viransehir,TR,37.24,39.76,61.75,29,0,5.7,1573884211
942,1714503,Dolores,PH,14.02,121.4,89.01,70,40,8.05,1573884211
943,2290582,Jackville,CI,5.21,-4.42,80.6,88,20,2.24,1573884212
944,2662689,Visby,SE,57.64,18.3,46.99,87,99,12.75,1573884142
945,2031964,Darhan,MN,49.49,105.92,10.36,91,100,18.66,1573884212
946,3347019,Namibe,AO,-15.19,12.15,71.49,76,85,14.36,1573884212
947,3460087,Jardim,BR,-21.48,-56.15,65.5,66,3,2.24,1573884273
948,3919720,Colquechaca,BO,-18.7,-66.0,46.78,71,88,2.77,1573884274
949,4683317,Corinth,US,33.15,-97.06,46.4,52,1,5.08,1573884274
950,199604,Chepareria,KE,1.32,35.2,73.69,55,2,3.96,1573884274
951,1264860,Lodhikheda,IN,21.58,78.83,78.8,54,1,2.24,1573884274
952,6243926,Seddon,NZ,-41.67,174.07,64.0,73,19,15.01,1573884274
953,1800065,Nangong,CN,37.36,115.37,60.6,46,20,8.12,1573884274
954,1280849,Kashi,CN,39.45,75.98,60.8,6,20,15.66,1573884274
955,1813088,Dafeng,CN,33.2,120.46,72.41,33,38,8.86,1573884274
956,3147822,Gravdal,NO,59.79,5.78,42.01,62,97,9.17,1573884274
957,5895424,Bay Roberts,CA,47.58,-53.28,41.0,80,75,33.33,1573884274
958,560191,Gordeyevka,RU,52.96,31.97,37.36,86,17,10.11,1573884274
959,3693584,Pimentel,PE,-6.84,-79.94,64.4,88,100,13.87,1573884275
960,5836068,Rawlins,US,41.79,-107.24,44.6,41,1,4.7,1573884275
961,251292,Zagora,GR,39.45,23.1,55.99,93,74,4.7,1573884275
962,1337619,Ugoofaaru,MV,5.67,73.0,81.36,81,100,17.9,1573884275
963,6205099,Waverley,NZ,-46.39,168.38,55.0,75,93,11.99,1573884275
964,1258698,Rameswaram,IN,9.28,79.3,81.75,80,8,10.94,1573884102
965,2181997,Takaka,NZ,-40.86,172.81,63.0,94,72,10.0,1573884275
966,2120047,Ust-Omchug,RU,61.13,149.63,-0.72,95,100,10.31,1573884275
967,1735799,Sri Aman,MY,1.24,111.46,89.6,75,75,1.12,1573884275
968,779330,Kautokeino,NO,69.01,23.04,10.09,81,0,3.67,1573884275
969,2516852,Guimar,ES,28.3,-16.43,64.99,87,90,17.22,1573884275
970,542423,Krasnoborsk,RU,61.56,45.93,30.99,97,100,2.98,1573884276
971,1848373,Fukue,JP,35.03,136.69,64.99,45,20,6.93,1573884276
972,2220853,Yokadouma,CM,3.52,15.05,71.64,94,100,0.94,1573884276
973,3938531,Iberia,PE,-11.41,-69.49,69.08,99,100,1.48,1573884276
974,1273960,Chotila,IN,22.42,71.2,82.4,65,0,3.36,1573884276
975,4945283,Newton,US,42.34,-71.21,39.0,59,32,14.99,1573884276
976,1498919,Lugovoy,RU,59.72,65.88,28.87,89,100,10.2,1573884276
977,1808749,Hecun,CN,29.94,119.31,77.27,34,0,2.53,1573884276
978,1519691,Sarkand,KZ,45.41,79.91,16.81,66,0,3.8,1573884276
979,2129163,Mombetsu,JP,44.35,143.35,30.2,74,75,6.93,1573884276
980,4035249,Lufilufi,WS,-13.87,-171.6,80.01,88,51,16.58,1573884276
981,1504382,Kargasok,RU,59.06,80.87,1.22,82,92,14.54,1573884276
982,5886182,Antigonish,CA,45.62,-61.99,42.01,64,90,10.29,1573884276
983,2122493,Omsukchan,RU,62.53,155.8,-6.93,100,100,7.27,1573884276
984,1635815,Maumere,ID,-8.63,122.22,85.93,59,2,7.05,1573884277
985,2262963,Vale da Amoreira,PT,38.65,-9.04,50.0,81,11,2.24,1573884277
986,2477537,Tazmalt,DZ,36.39,4.4,46.4,75,75,14.99,1573884191
987,2023333,Kachug,RU,53.96,105.89,1.78,63,100,9.1,1573884277
988,5847486,Kailua,US,21.39,-157.74,80.6,88,40,3.36,1573884185
989,1515029,Ulaangom,MN,49.98,92.07,4.89,36,19,13.27,1573884277
990,1282898,Pokhara,NP,28.21,83.99,77.31,52,100,2.51,1573884277
991,58933,Garowe,SO,8.41,48.48,78.15,47,0,12.39,1573884277
992,3663142,Novo Aripuana,BR,-5.12,-60.38,72.82,97,100,2.51,1573884277
993,6166142,Thunder Bay,CA,48.41,-89.26,24.01,71,5,3.36,1573884277
994,4708328,Lumberton,US,30.27,-94.2,44.6,93,1,2.33,1573884277
995,1805733,Jinchang,CN,38.52,102.19,38.14,27,100,19.24,1573884277
996,2035836,Manzhouli,CN,49.6,117.43,14.41,47,0,7.23,1573884277
997,1260771,Palasa,IN,18.77,84.42,82.17,55,40,5.48,1573884277
998,2017658,Preobrazheniye,RU,42.9,133.91,27.43,29,0,18.05,1573884278
999,107304,Buraydah,SA,26.33,43.97,62.6,93,40,2.24,1573884278
1000,1000006,Greytown,ZA,-29.06,30.59,61.32,83,97,0.6,1573884278
1001,1257698,Sakleshpur,IN,12.94,75.79,77.18,71,50,10.31,1573884278
1002,5767918,Pierre,US,44.37,-100.35,33.01,92,1,2.55,1573884339
1003,1488774,Tyukhtet,RU,56.54,89.31,-1.37,84,100,13.31,1573884339
1004,3464724,Diamantino,BR,-14.4,-56.44,72.46,93,95,1.32,1573884339
1005,3131500,Visnes,NO,59.36,5.22,44.01,60,100,9.17,1573884339
1006,137956,Darab,IR,28.75,54.55,60.69,39,18,5.77,1573884339
1007,3663475,Maraa,BR,-1.83,-65.37,72.79,95,99,2.55,1573884339
1008,5179193,Bath,US,40.73,-75.39,39.2,59,75,9.17,1573884339
1009,2025286,Chuguyevka,RU,44.17,133.87,17.49,38,0,17.11,1573884340
1010,2192362,Christchurch,NZ,-43.53,172.64,70.0,37,34,19.46,1573884193
1011,2021031,Kyren,RU,51.68,102.13,-12.3,94,100,7.52,1573884340
1012,2015852,Svetlaya,RU,46.54,138.33,18.72,48,73,14.5,1573884340
1013,2399001,Mayumba,GA,-3.44,10.65,76.24,92,100,8.5,1573884340
1014,1502041,Krasnoyarka,RU,55.33,73.1,14.0,51,75,17.9,1573884340
